building_id,floor_id,apartment_id,area_sim,iou,haus,score
409,1624,798aca08959f0379282f0225e15af060,0.6289412017817961,0.5496166886509577,1.781808778726533,0.4809223838129652
409,1624,a92df7c3242a555523c96e398fd462eb,0.6035199127871493,0.5165837988643432,1.8706578001248975,0.448041484660597
409,1624,FLOOR_AVERAGE,0.6162305572844727,0.5331002437576504,1.8262332894257152,0.4644819342367811
412,1639,63a72e9d7a42e3a0d588b620902f6354,0.5271750142312415,0.5271750142312415,1.0072158245487517,0.4217400113849932
412,1639,b2c34eb28549aba1de42315ca88d368f,0.8921457259076112,0.759865559399764,0.8261738569979846,0.6967535060149067
412,1639,65b1c8094c5647faf9a3eeeaeda04382,0.9060397638949126,0.7714732379478508,0.7652813419205509,0.7190454472724677
412,1639,FLOOR_AVERAGE,0.775120168011255,0.6861712705262853,0.8662236744890958,0.6125129882241225
414,1644,2f545c820e5a62cf05e807ac383dc6ff,0.2967681163684016,0.29603049777066837,4.341077490541398,0.23711944565562798
414,1644,850cb75c13ea9be79ee6c568ade2058a,0.3928764241780863,0.305912907425755,3.7948749707679243,0.3046801081203697
414,1644,FLOOR_AVERAGE,0.34482227027324397,0.3009717025982117,4.067976230654661,0.2708997768879988
416,1654,9cd07177304bde6ea92b499b75e36617,0.47366700830035224,0.3737251777704726,3.7899248886474846,0.33895687442832995
416,1654,3507ddf52623e69a6cffcadef6622322,0.48622700599492563,0.4747095144778956,2.173591109945905,0.4696709571243393
416,1654,FLOOR_AVERAGE,0.47994700714763894,0.4242173461241841,2.9817579992966947,0.40431391577633463
429,51017,2c81c4c408ee6434cdede183d8292156,0.45671299878008564,0.4567129987800856,2.401256600492684,0.3952710546329461
429,51017,1119b75bc55738291fa124cd5e213e54,0.4558669985932057,0.4558669985932057,2.414889442866175,0.3936285361385378
429,51017,25ff188d6a2ba3b3310c027fe4e9cf19,0.5807483526522492,0.5504341243773649,2.8233578548913054,0.45247299081184567
